date,symbol,close,low,high,open,volume
2021-03-10,GOOGL,664.64,651.34,677.93,658.69,12619618
2021-03-11,GOOGL,664.24,650.96,677.53,660.66,58178158
2021-03-12,GOOGL,644.84,631.94,657.73,644.39,9708960
2021-03-13,GOOGL,663.89,650.61,677.17,666.85,58752258
2021-03-14,GOOGL,679.51,665.92,693.1,680.12,73773499
2021-03-15,GOOGL,683.7,670.03,697.38,686.51,29595522
2021-03-16,GOOGL,712.84,698.58,727.1,717.51,75061053
2021-03-17,GOOGL,707.45,693.3,721.59,710.7,35152765
2021-03-18,GOOGL,687.23,673.48,700.97,693.21,42855885
2021-03-19,GOOGL,658.51,645.34,671.68,658.9,12161758
2021-03-20,GOOGL,650.42,637.41,663.43,644.1,89401546
2021-03-21,GOOGL,637.31,624.56,650.05,636.59,45875710
2021-03-22,GOOGL,654.08,641.0,667.16,649.8,97294311
2021-03-23,GOOGL,670.89,657.48,684.31,664.96,85207047
2021-03-24,GOOGL,643.87,630.99,656.75,643.83,81642393
2021-03-25,GOOGL,612.45,600.2,624.7,606.66,32289478
2021-03-26,GOOGL,592.49,580.64,604.33,589.55,47569192
2021-03-27,GOOGL,579.67,568.07,591.26,585.41,3845589
2021-03-28,GOOGL,563.46,552.19,574.73,562.6,61618801
2021-03-29,GOOGL,555.69,544.57,566.8,550.45,55709897
2021-03-30,GOOGL,579.96,568.36,591.56,578.85,3385218
2021-03-31,GOOGL,579.01,567.43,590.59,580.72,89158164
2021-04-01,GOOGL,565.0,553.7,576.3,562.91,1255384
2021-04-02,GOOGL,574.09,562.61,585.57,569.99,81359517
2021-04-03,GOOGL,591.54,579.71,603.37,595.29,55864943
2021-04-04,GOOGL,588.61,576.83,600.38,585.24,11935480
2021-04-05,GOOGL,594.7,582.81,606.6,594.1,41036022
2021-04-06,GOOGL,571.4,559.98,582.83,566.85,74421631
2021-04-07,GOOGL,579.68,568.08,591.27,581.29,95847193
2021-04-08,GOOGL,606.0,593.88,618.12,611.53,19620847
2021-04-09,GOOGL,598.54,586.57,610.51,597.87,18102177
2021-04-10,GOOGL,578.85,567.27,590.42,583.89,88183084
2021-04-11,GOOGL,559.2,548.01,570.38,555.79,18699987
2021-04-12,GOOGL,567.55,556.2,578.9,570.0,77331047
2021-04-13,GOOGL,586.51,574.77,598.24,591.98,82942791
2021-04-14,GOOGL,573.71,562.23,585.18,569.82,59576281
2021-04-15,GOOGL,589.97,578.17,601.77,588.87,70049377
2021-04-16,GOOGL,577.21,565.66,588.75,575.54,62077622
2021-04-17,GOOGL,568.23,556.86,579.59,573.6,50597053
2021-04-18,GOOGL,589.69,577.9,601.49,595.45,26644035
2021-04-19,GOOGL,607.06,594.92,619.2,610.4,25196129
2021-04-20,GOOGL,614.11,601.82,626.39,617.38,99809408
2021-04-21,GOOGL,634.15,621.47,646.84,633.81,96722643
2021-04-22,GOOGL,655.15,642.05,668.26,661.18,68740509
2021-04-23,GOOGL,676.11,662.58,689.63,676.63,62252910
2021-04-24,GOOGL,688.99,675.21,702.77,688.92,68197394
2021-04-25,GOOGL,673.73,660.25,687.2,668.82,86761924
2021-04-26,GOOGL,682.25,668.61,695.9,682.94,31700424
2021-04-27,GOOGL,675.27,661.76,688.77,676.9,46953718
2021-04-28,GOOGL,660.54,647.33,673.75,662.2,54585063
2021-04-29,GOOGL,629.03,616.45,641.61,629.55,14947728
2021-04-30,GOOGL,626.92,614.38,639.46,625.47,36224056
2021-05-01,GOOGL,615.34,603.03,627.64,617.79,68954051
2021-05-02,GOOGL,603.51,591.44,615.58,601.88,41116792
2021-05-03,GOOGL,601.96,589.92,614.0,597.26,66179570
2021-05-04,GOOGL,611.37,599.14,623.59,608.94,59348660
2021-05-05,GOOGL,627.8,615.24,640.35,628.5,75578634
2021-05-06,GOOGL,598.82,586.85,610.8,595.99,10533790
2021-05-07,GOOGL,584.79,573.1,596.49,584.58,40086689
2021-05-08,GOOGL,613.3,601.03,625.56,607.98,71595149
2021-05-09,GOOGL,602.65,590.6,614.7,599.12,76456699
2021-05-10,GOOGL,623.06,610.6,635.52,624.96,74984366
2021-05-11,GOOGL,626.9,614.36,639.44,629.49,71692279
2021-05-12,GOOGL,657.51,644.36,670.66,661.15,81068733
2021-05-13,GOOGL,657.21,644.06,670.35,662.96,6799591
2021-05-14,GOOGL,635.3,622.59,648.0,630.71,16039171
2021-05-15,GOOGL,652.46,639.41,665.51,646.04,67875419
2021-05-16,GOOGL,663.3,650.03,676.56,663.68,92997496
2021-05-17,GOOGL,650.46,637.45,663.47,645.77,58300627
2021-05-18,GOOGL,666.05,652.73,679.37,666.56,9306457
2021-05-19,GOOGL,694.72,680.83,708.62,694.69,87408103
2021-05-20,GOOGL,712.79,698.53,727.05,712.03,97378325
2021-05-21,GOOGL,743.55,728.68,758.42,750.46,12760076
2021-05-22,GOOGL,758.18,743.02,773.34,758.74,78806640
2021-05-23,GOOGL,759.37,744.18,774.56,764.85,81976106
2021-05-24,GOOGL,722.43,707.98,736.88,721.88,49427707
2021-05-25,GOOGL,735.34,720.64,750.05,730.88,93394490
2021-05-26,GOOGL,752.85,737.8,767.91,752.23,4274333
2021-05-27,GOOGL,721.66,707.22,736.09,725.15,59043537
2021-05-28,GOOGL,686.17,672.45,699.9,692.26,48235823
2021-05-29,GOOGL,679.63,666.04,693.22,684.36,34636772
2021-05-30,GOOGL,656.38,643.25,669.5,652.34,96974091
2021-05-31,GOOGL,664.12,650.84,677.4,660.39,17674835
2021-06-01,GOOGL,677.51,663.96,691.06,677.19,77071023
2021-06-02,GOOGL,658.82,645.65,672.0,652.81,64229522
2021-06-03,GOOGL,645.13,632.23,658.03,651.4,10203536
2021-06-04,GOOGL,644.08,631.19,656.96,642.83,87118481
2021-06-05,GOOGL,614.74,602.45,627.04,613.5,43543844
2021-06-06,GOOGL,624.29,611.8,636.78,626.75,53607864
2021-06-07,GOOGL,605.18,593.07,617.28,609.44,29400117
2021-06-08,GOOGL,584.19,572.51,595.87,582.59,9469796
2021-06-09,GOOGL,584.39,572.7,596.08,578.88,9343949
2021-06-10,GOOGL,556.52,545.39,567.65,557.72,17908464
2021-06-11,GOOGL,574.63,563.14,586.12,579.51,21954275
2021-06-12,GOOGL,560.25,549.04,571.45,556.29,93370553
2021-06-13,GOOGL,558.41,547.24,569.58,559.19,2835395
2021-06-14,GOOGL,560.97,549.75,572.19,555.42,21797846
2021-06-15,GOOGL,537.29,526.54,548.03,539.46,47276845
2021-06-16,GOOGL,552.72,541.67,563.78,548.41,64713839
2021-06-17,GOOGL,551.02,540.0,562.04,547.6,5719961
2021-06-18,GOOGL,578.18,566.61,589.74,580.51,87228506
2021-06-19,GOOGL,564.84,553.54,576.14,564.19,77284241
2021-06-20,GOOGL,592.97,581.11,604.83,594.34,3934559
2021-06-21,GOOGL,621.92,609.48,634.36,621.13,35481967
2021-06-22,GOOGL,615.28,602.98,627.59,620.82,49060370
2021-06-23,GOOGL,586.25,574.52,597.97,581.06,58715321
2021-06-24,GOOGL,565.66,554.34,576.97,568.16,18676861
2021-06-25,GOOGL,584.26,572.58,595.95,579.6,3946584
2021-06-26,GOOGL,588.19,576.42,599.95,587.38,71317212
2021-06-27,GOOGL,578.89,567.31,590.46,581.59,84766177
2021-06-28,GOOGL,588.18,576.42,599.94,583.59,22474028
2021-06-29,GOOGL,588.74,576.97,600.52,582.89,55911098
2021-06-30,GOOGL,563.2,551.93,574.46,560.78,84154514
2021-07-01,GOOGL,585.58,573.87,597.29,589.95,69833213
2021-07-02,GOOGL,560.44,549.23,571.65,564.25,33107240
2021-07-03,GOOGL,549.61,538.61,560.6,547.41,56601595
2021-07-04,GOOGL,526.12,515.6,536.65,529.59,64210614
2021-07-05,GOOGL,519.42,509.03,529.8,516.94,96263220
2021-07-06,GOOGL,507.88,497.72,518.03,510.68,83804416
2021-07-07,GOOGL,529.28,518.69,539.86,530.55,32986233
2021-07-08,GOOGL,547.4,536.45,558.35,544.52,72079824
2021-07-09,GOOGL,573.89,562.41,585.37,571.79,6340804
2021-07-10,GOOGL,585.7,573.99,597.41,585.56,12208958
2021-07-11,GOOGL,596.07,584.15,607.99,599.75,33409871
2021-07-12,GOOGL,568.58,557.21,579.95,569.13,3913158
2021-07-13,GOOGL,549.16,538.17,560.14,547.6,43969216
2021-07-14,GOOGL,543.53,532.66,554.4,541.42,10134648
2021-07-15,GOOGL,567.48,556.13,578.83,562.73,7931290
2021-07-16,GOOGL,542.05,531.21,552.89,540.32,78994865
2021-07-17,GOOGL,534.76,524.07,545.46,531.34,40991645
2021-07-18,GOOGL,521.92,511.48,532.36,522.05,84592187
2021-07-19,GOOGL,538.61,527.84,549.38,533.91,8272549
2021-07-20,GOOGL,553.36,542.29,564.43,551.34,92995634
2021-07-21,GOOGL,538.77,527.99,549.54,541.72,55309058
2021-07-22,GOOGL,514.54,504.25,524.83,515.58,94916981
2021-07-23,GOOGL,510.98,500.76,521.2,507.28,22149564
2021-07-24,GOOGL,509.2,499.02,519.39,509.76,35153185
2021-07-25,GOOGL,484.51,474.82,494.2,482.91,82868919
2021-07-26,GOOGL,479.96,470.36,489.55,478.95,84953503
2021-07-27,GOOGL,462.76,453.5,472.02,461.28,48181725
2021-07-28,GOOGL,462.73,453.47,471.98,460.1,2380034
2021-07-29,GOOGL,479.52,469.93,489.11,475.79,26347805
2021-07-30,GOOGL,485.63,475.92,495.35,481.62,79506750
2021-07-31,GOOGL,482.53,472.88,492.18,483.4,75233453
2021-08-01,GOOGL,485.77,476.06,495.49,487.33,85747864
2021-08-02,GOOGL,480.43,470.82,490.04,477.49,6834857
2021-08-03,GOOGL,495.17,485.27,505.08,494.06,18869095
2021-08-04,GOOGL,485.75,476.04,495.47,486.46,22659265
2021-08-05,GOOGL,489.54,479.75,499.33,493.2,29212745
2021-08-06,GOOGL,467.62,458.27,476.97,470.14,19752778
2021-08-07,GOOGL,460.92,451.7,470.14,463.34,87870724
2021-08-08,GOOGL,446.01,437.09,454.93,443.48,5164884
2021-08-09,GOOGL,450.14,441.13,459.14,448.29,56467857
2021-08-10,GOOGL,427.88,419.32,436.44,430.3,1122158
2021-08-11,GOOGL,421.63,413.19,430.06,420.53,75731631
2021-08-12,GOOGL,428.92,420.34,437.5,431.59,26216230
2021-08-13,GOOGL,446.2,437.28,455.13,442.27,53269288
2021-08-14,GOOGL,446.64,437.71,455.58,447.88,47138387
2021-08-15,GOOGL,429.84,421.24,438.43,432.37,8600912
2021-08-16,GOOGL,413.6,405.33,421.87,409.49,78205049
2021-08-17,GOOGL,417.81,409.45,426.16,418.49,19105793
2021-08-18,GOOGL,435.16,426.46,443.87,430.85,77552639
2021-08-19,GOOGL,417.81,409.45,426.16,415.23,28112355
2021-08-20,GOOGL,413.44,405.17,421.71,415.85,59376993
2021-08-21,GOOGL,418.35,409.98,426.72,421.43,1383440
2021-08-22,GOOGL,427.32,418.77,435.86,427.04,17264482
2021-08-23,GOOGL,445.3,436.39,454.2,449.59,20190385
2021-08-24,GOOGL,451.06,442.04,460.08,449.56,84843945
2021-08-25,GOOGL,465.22,455.91,474.52,460.69,44694171
2021-08-26,GOOGL,457.95,448.79,467.11,462.48,87658878
2021-08-27,GOOGL,448.09,439.12,457.05,445.13,90046843
2021-08-28,GOOGL,430.25,421.64,438.85,427.18,87795093
2021-08-29,GOOGL,448.04,439.08,457.0,452.41,95338793
2021-08-30,GOOGL,456.85,447.72,465.99,454.67,76756098
2021-08-31,GOOGL,458.82,449.65,468.0,454.96,55409488
2021-09-01,GOOGL,452.68,443.63,461.73,450.47,17893153
2021-09-02,GOOGL,438.17,429.41,446.93,435.28,1209352
2021-09-03,GOOGL,458.86,449.68,468.03,462.02,11213613
2021-09-04,GOOGL,442.92,434.06,451.78,442.08,75114207
2021-09-05,GOOGL,422.85,414.39,431.31,420.27,62501219
2021-09-06,GOOGL,423.62,415.14,432.09,420.6,21447952
2021-09-07,GOOGL,407.75,399.6,415.91,406.12,14483372
2021-09-08,GOOGL,410.9,402.68,419.12,413.74,66339873
2021-09-09,GOOGL,401.05,393.03,409.07,402.4,91467373
2021-09-10,GOOGL,387.38,379.63,395.12,389.77,37780578
2021-09-11,GOOGL,405.16,397.06,413.26,404.17,76338738
2021-09-12,GOOGL,400.36,392.35,408.36,402.34,75497204
2021-09-13,GOOGL,389.73,381.94,397.53,391.61,36126860
2021-09-14,GOOGL,400.37,392.36,408.38,398.86,73741100
2021-09-15,GOOGL,394.81,386.92,402.71,391.64,84212022
2021-09-16,GOOGL,383.08,375.42,390.74,380.59,94730582
2021-09-17,GOOGL,390.32,382.52,398.13,388.93,49748208
2021-09-18,GOOGL,372.92,365.46,380.38,369.68,73926418
2021-09-19,GOOGL,386.78,379.05,394.52,388.77,53531771
2021-09-20,GOOGL,404.47,396.38,412.56,404.18,35663334
2021-09-21,GOOGL,420.45,412.04,428.86,418.1,1967034
2021-09-22,GOOGL,411.6,403.37,419.84,413.01,73328106
2021-09-23,GOOGL,412.48,404.23,420.73,414.74,2903076
2021-09-24,GOOGL,420.65,412.24,429.07,422.74,58157638
2021-09-25,GOOGL,405.64,397.52,413.75,402.46,22095871
2021-09-26,GOOGL,415.09,406.79,423.4,414.16,30183957
2021-09-27,GOOGL,418.38,410.01,426.75,414.66,42648472
2021-09-28,GOOGL,431.67,423.04,440.3,433.86,10414598
2021-09-29,GOOGL,422.46,414.01,430.91,422.2,97044653
2021-09-30,GOOGL,430.8,422.19,439.42,428.78,23272866
2021-10-01,GOOGL,432.4,423.75,441.05,430.96,7078513
2021-10-02,GOOGL,430.14,421.53,438.74,427.66,63567636
2021-10-03,GOOGL,413.69,405.42,421.97,417.12,21879759
2021-10-04,GOOGL,418.3,409.94,426.67,420.3,54649236
2021-10-05,GOOGL,428.78,420.21,437.36,430.93,69947021
2021-10-06,GOOGL,433.0,424.34,441.66,428.95,25590501
2021-10-07,GOOGL,454.46,445.37,463.55,450.1,92872571
2021-10-08,GOOGL,460.9,451.68,470.12,460.45,98754661
2021-10-09,GOOGL,460.5,451.29,469.71,459.03,12487587
2021-10-10,GOOGL,444.69,435.8,453.58,445.56,91847374
2021-10-11,GOOGL,434.28,425.59,442.96,431.08,22008122
2021-10-12,GOOGL,443.97,435.09,452.85,444.21,82967199
2021-10-13,GOOGL,445.37,436.46,454.27,446.27,7384391
2021-10-14,GOOGL,427.63,419.08,436.18,427.61,28296034
2021-10-15,GOOGL,408.21,400.04,416.37,411.19,47318794
2021-10-16,GOOGL,398.34,390.38,406.31,400.95,68669105
2021-10-17,GOOGL,379.06,371.48,386.65,379.92,99212606
2021-10-18,GOOGL,369.01,361.63,376.39,368.35,91927340
2021-10-19,GOOGL,378.46,370.89,386.03,374.98,13166270
2021-10-20,GOOGL,380.5,372.89,388.11,377.78,39670352
2021-10-21,GOOGL,384.64,376.95,392.33,385.41,31345749
2021-10-22,GOOGL,381.13,373.51,388.76,378.47,57155665
2021-10-23,GOOGL,364.42,357.14,371.71,361.46,55081754
2021-10-24,GOOGL,350.49,343.48,357.5,350.74,73969346
2021-10-25,GOOGL,342.96,336.1,349.82,341.54,27663028
2021-10-26,GOOGL,334.54,327.85,341.23,335.99,83827978
2021-10-27,GOOGL,346.82,339.88,353.76,348.64,82633332
2021-10-28,GOOGL,345.55,338.63,352.46,347.49,23349106
2021-10-29,GOOGL,331.73,325.09,338.36,331.4,4549001
2021-10-30,GOOGL,330.87,324.25,337.48,331.53,98751239
2021-10-31,GOOGL,321.07,314.65,327.49,319.69,53366808
2021-11-01,GOOGL,323.46,316.99,329.93,324.29,5786768
2021-11-02,GOOGL,334.03,327.35,340.71,332.52,60430972
2021-11-03,GOOGL,348.06,341.1,355.03,348.83,76408884
2021-11-04,GOOGL,356.53,349.4,363.66,354.4,20263065
2021-11-05,GOOGL,340.27,333.46,347.07,339.09,82833108
2021-11-06,GOOGL,329.17,322.58,335.75,327.9,30763568
2021-11-07,GOOGL,326.27,319.74,332.79,325.02,24750140
2021-11-08,GOOGL,310.3,304.09,316.5,309.27,2875732
2021-11-09,GOOGL,303.99,297.91,310.07,305.38,75583773
2021-11-10,GOOGL,295.31,289.4,301.21,292.86,73213549
2021-11-11,GOOGL,303.7,297.63,309.77,303.69,24969830
2021-11-12,GOOGL,312.89,306.63,319.15,310.73,42684720
2021-11-13,GOOGL,321.52,315.09,327.95,323.48,87001502
2021-11-14,GOOGL,334.82,328.12,341.51,332.0,34331236
2021-11-15,GOOGL,327.92,321.36,334.48,327.03,78706710
2021-11-16,GOOGL,319.96,313.56,326.36,317.84,85767207
2021-11-17,GOOGL,333.14,326.48,339.8,332.82,28293927
2021-11-18,GOOGL,339.31,332.53,346.1,340.5,20307805
2021-11-19,GOOGL,351.16,344.13,358.18,353.67,32567331
2021-11-20,GOOGL,338.64,331.87,345.41,339.45,49791961
2021-11-21,GOOGL,328.65,322.08,335.22,328.16,58295616
2021-11-22,GOOGL,321.87,315.43,328.31,324.52,40732255
2021-11-23,GOOGL,317.33,310.98,323.67,316.38,29128759
2021-11-24,GOOGL,302.65,296.6,308.71,299.81,79852027
2021-11-25,GOOGL,293.27,287.4,299.13,294.56,3319211
2021-11-26,GOOGL,292.51,286.66,298.36,295.39,2670394
2021-11-27,GOOGL,300.85,294.83,306.86,299.33,5387890
2021-11-28,GOOGL,290.9,285.08,296.72,289.23,75260275
2021-11-29,GOOGL,298.85,292.87,304.83,298.75,83600501
2021-11-30,GOOGL,294.36,288.48,300.25,294.35,42822633
2021-12-01,GOOGL,282.08,276.44,287.72,280.99,91727777
2021-12-02,GOOGL,285.75,280.03,291.46,283.48,96787670
2021-12-03,GOOGL,295.76,289.84,301.67,298.54,54827324
2021-12-04,GOOGL,299.14,293.15,305.12,301.93,71280576
2021-12-05,GOOGL,309.75,303.56,315.95,310.23,28691285
2021-12-06,GOOGL,321.76,315.33,328.2,323.01,85183062
2021-12-07,GOOGL,323.06,316.6,329.52,321.45,16365517
2021-12-08,GOOGL,325.56,319.05,332.07,322.79,91261034
2021-12-09,GOOGL,327.46,320.91,334.01,325.26,26892626
2021-12-10,GOOGL,320.79,314.37,327.21,318.85,37744481
2021-12-11,GOOGL,324.95,318.45,331.45,322.58,4045690
2021-12-12,GOOGL,314.79,308.5,321.09,311.72,74919901
2021-12-13,GOOGL,319.14,312.75,325.52,317.49,29130215
2021-12-14,GOOGL,318.57,312.2,324.94,317.26,69336684
2021-12-15,GOOGL,321.65,315.22,328.08,323.81,53915710
2021-12-16,GOOGL,309.97,303.77,316.17,308.53,1870605
2021-12-17,GOOGL,294.47,288.58,300.36,291.56,49504441
2021-12-18,GOOGL,297.77,291.81,303.73,297.98,56880355
2021-12-19,GOOGL,308.12,301.96,314.28,305.7,15317535
2021-12-20,GOOGL,316.35,310.02,322.67,314.63,38116353
2021-12-21,GOOGL,312.52,306.27,318.77,309.45,92862389
2021-12-22,GOOGL,318.03,311.67,324.39,320.28,18484169
2021-12-23,GOOGL,318.07,311.71,324.43,315.58,3938635
2021-12-24,GOOGL,315.0,308.7,321.3,318.02,46900595
2021-12-25,GOOGL,311.72,305.48,317.95,313.71,84724197
2021-12-26,GOOGL,305.26,299.16,311.37,306.07,39906388
2021-12-27,GOOGL,303.99,297.91,310.07,301.75,54570739
2021-12-28,GOOGL,295.35,289.44,301.25,297.78,11938470
2021-12-29,GOOGL,291.81,285.98,297.65,294.09,79359149
2021-12-30,GOOGL,303.73,297.65,309.8,303.92,50328207
2021-12-31,GOOGL,311.18,304.95,317.4,312.19,67669906
2022-01-01,GOOGL,296.76,290.82,302.69,295.42,64058218
2022-01-02,GOOGL,310.35,304.14,316.55,309.55,81526043
2022-01-03,GOOGL,298.05,292.09,304.01,299.19,70001177
2022-01-04,GOOGL,285.81,280.1,291.53,283.57,44952068
2022-01-05,GOOGL,292.91,287.05,298.77,292.0,43483519
2022-01-06,GOOGL,300.64,294.63,306.66,298.57,12077750
2022-01-07,GOOGL,300.39,294.38,306.4,301.08,64377407
2022-01-08,GOOGL,296.24,290.31,302.16,295.33,48840125
2022-01-09,GOOGL,300.5,294.49,306.51,303.38,34122325
2022-01-10,GOOGL,288.55,282.78,294.32,288.57,46019723
2022-01-11,GOOGL,278.01,272.45,283.57,275.35,32861421
2022-01-12,GOOGL,276.6,271.07,282.13,274.89,97313993
2022-01-13,GOOGL,266.13,260.81,271.45,265.59,24441397
2022-01-14,GOOGL,262.46,257.21,267.71,263.82,35318519
2022-01-15,GOOGL,269.08,263.7,274.46,269.48,25304846
2022-01-16,GOOGL,261.23,256.0,266.45,262.18,98244706
2022-01-17,GOOGL,263.31,258.04,268.57,262.21,42020157
2022-01-18,GOOGL,256.96,251.82,262.1,259.23,18900728
2022-01-19,GOOGL,247.56,242.61,252.51,246.67,44657885
2022-01-20,GOOGL,254.02,248.94,259.1,254.86,77966701
2022-01-21,GOOGL,241.69,236.85,246.52,240.6,16226202
2022-01-22,GOOGL,250.67,245.66,255.68,250.68,8940518
2022-01-23,GOOGL,250.54,245.53,255.56,248.2,74789000
2022-01-24,GOOGL,241.85,237.01,246.69,243.58,99783355
2022-01-25,GOOGL,235.74,231.03,240.46,235.55,36620475
2022-01-26,GOOGL,224.28,219.79,228.76,223.64,27313189
2022-01-27,GOOGL,225.15,220.64,229.65,223.73,1962048
2022-01-28,GOOGL,227.82,223.26,232.37,226.67,72352871
2022-01-29,GOOGL,225.96,221.44,230.48,224.6,25132741
2022-01-30,GOOGL,228.9,224.32,233.47,231.01,26327559
2022-01-31,GOOGL,224.55,220.06,229.04,222.68,86307410
2022-02-01,GOOGL,225.94,221.42,230.46,224.72,11672264
2022-02-02,GOOGL,215.81,211.5,220.13,216.18,82643919
2022-02-03,GOOGL,215.94,211.62,220.26,217.36,45369609
2022-02-04,GOOGL,220.67,216.25,225.08,221.57,85965158
2022-02-05,GOOGL,224.17,219.69,228.66,222.42,35420560
2022-02-06,GOOGL,214.07,209.79,218.36,216.03,97527405
2022-02-07,GOOGL,209.16,204.98,213.35,207.54,61645943
2022-02-08,GOOGL,218.07,213.71,222.44,216.12,12922084
2022-02-09,GOOGL,214.96,210.66,219.26,216.33,57626119
2022-02-10,GOOGL,204.27,200.19,208.36,205.74,10185446
2022-02-11,GOOGL,207.29,203.14,211.44,205.32,49418862
2022-02-12,GOOGL,207.12,202.98,211.26,208.37,92471896
2022-02-13,GOOGL,196.94,193.0,200.88,195.46,71082380
2022-02-14,GOOGL,204.34,200.25,208.42,203.92,73559166
2022-02-15,GOOGL,206.21,202.09,210.33,207.82,92022593
2022-02-16,GOOGL,196.4,192.47,200.33,197.35,66997719
2022-02-17,GOOGL,194.46,190.57,198.35,194.27,10065886
2022-02-18,GOOGL,193.75,189.88,197.63,194.75,61742378
2022-02-19,GOOGL,188.03,184.27,191.79,189.17,76899234
2022-02-20,GOOGL,180.19,176.58,183.79,181.66,45598527
2022-02-21,GOOGL,178.21,174.65,181.78,178.05,77579109
2022-02-22,GOOGL,181.04,177.42,184.66,181.29,65525047
2022-02-23,GOOGL,181.67,178.03,185.3,181.18,89655790
2022-02-24,GOOGL,173.59,170.12,177.06,175.21,20769817
2022-02-25,GOOGL,165.21,161.9,168.51,166.35,41435986
2022-02-26,GOOGL,163.02,159.76,166.28,162.74,11449024
2022-02-27,GOOGL,168.82,165.44,172.2,170.46,91946201
2022-02-28,GOOGL,167.4,164.05,170.75,167.73,37401157
2022-03-01,GOOGL,172.17,168.73,175.61,172.58,8689208
2022-03-02,GOOGL,176.48,172.95,180.01,177.87,20997673
2022-03-03,GOOGL,184.26,180.58,187.95,185.27,6249416
2022-03-04,GOOGL,183.27,179.61,186.94,181.64,84939047
2022-03-05,GOOGL,174.62,171.13,178.11,173.44,80909468
2022-03-06,GOOGL,167.68,164.33,171.04,169.17,54181298
2022-03-07,GOOGL,171.95,168.51,175.39,172.61,58233067
2022-03-08,GOOGL,172.5,169.05,175.95,172.47,1795650
2022-03-09,GOOGL,178.33,174.77,181.9,178.49,37011794
2022-03-10,GOOGL,183.66,179.99,187.33,182.53,31671025
2022-03-11,GOOGL,190.24,186.44,194.05,189.44,34521015
2022-03-12,GOOGL,183.46,179.79,187.13,184.8,30731973
2022-03-13,GOOGL,192.45,188.6,196.3,192.45,61691787
2022-03-14,GOOGL,186.8,183.07,190.54,186.07,81327912
2022-03-15,GOOGL,191.37,187.55,195.2,192.24,79883247
2022-03-16,GOOGL,196.24,192.32,200.17,196.17,28687771
2022-03-17,GOOGL,196.59,192.65,200.52,197.4,67666813
2022-03-18,GOOGL,201.64,197.6,205.67,200.58,83262791
2022-03-19,GOOGL,211.48,207.25,215.7,210.21,70014223
2022-03-20,GOOGL,204.43,200.34,208.52,206.01,71980122
2022-03-21,GOOGL,206.36,202.23,210.49,207.94,32283089
2022-03-22,GOOGL,206.07,201.94,210.19,206.39,59790338
2022-03-23,GOOGL,208.24,204.08,212.41,207.15,12787070
2022-03-24,GOOGL,214.8,210.51,219.1,215.73,14286755
2022-03-25,GOOGL,210.48,206.27,214.69,209.93,17497935
2022-03-26,GOOGL,204.48,200.39,208.57,202.9,33719431
2022-03-27,GOOGL,209.11,204.93,213.29,209.15,59888380
2022-03-28,GOOGL,212.24,207.99,216.48,213.52,77088541
2022-03-29,GOOGL,212.85,208.59,217.1,212.02,99272427
2022-03-30,GOOGL,213.63,209.36,217.91,215.68,2816774
2022-03-31,GOOGL,211.15,206.93,215.38,212.88,8272204
2022-04-01,GOOGL,201.65,197.61,205.68,203.62,74148832
2022-04-02,GOOGL,202.44,198.39,206.49,203.73,67032091
2022-04-03,GOOGL,194.09,190.21,197.98,194.77,69859591
2022-04-04,GOOGL,193.96,190.08,197.84,194.57,58562272
2022-04-05,GOOGL,203.23,199.16,207.29,202.6,27273435
2022-04-06,GOOGL,205.28,201.18,209.39,205.86,15448550
2022-04-07,GOOGL,212.22,207.98,216.47,210.47,64979264
2022-04-08,GOOGL,216.07,211.75,220.39,217.64,15591863
2022-04-09,GOOGL,208.65,204.48,212.82,210.5,50969390
2022-04-10,GOOGL,203.15,199.09,207.21,202.2,2832177
2022-04-11,GOOGL,209.46,205.27,213.65,209.49,44501579
2022-04-12,GOOGL,209.75,205.55,213.94,210.85,18622383
2022-04-13,GOOGL,206.83,202.69,210.96,206.73,32446061
2022-04-14,GOOGL,196.72,192.78,200.65,197.02,3514125
2022-04-15,GOOGL,197.72,193.77,201.68,197.45,89995571
2022-04-16,GOOGL,188.63,184.86,192.4,186.94,49020497
2022-04-17,GOOGL,197.31,193.36,201.26,197.79,66920810
2022-04-18,GOOGL,192.7,188.84,196.55,194.6,94102319
2022-04-19,GOOGL,202.23,198.19,206.27,201.29,41558412
2022-04-20,GOOGL,206.89,202.75,211.03,207.33,44113386
2022-04-21,GOOGL,208.49,204.32,212.65,207.89,72848247
2022-04-22,GOOGL,206.93,202.79,211.07,205.86,12796926
2022-04-23,GOOGL,215.29,210.99,219.6,213.53,77404850
2022-04-24,GOOGL,221.92,217.48,226.36,223.46,93152226
2022-04-25,GOOGL,228.77,224.19,233.34,227.39,7168366
2022-04-26,GOOGL,221.01,216.59,225.43,219.73,72871503
2022-04-27,GOOGL,215.45,211.14,219.76,215.15,95894480
2022-04-28,GOOGL,222.85,218.4,227.31,221.93,35178114
2022-04-29,GOOGL,223.54,219.07,228.01,225.03,80702749
2022-04-30,GOOGL,222.02,217.58,226.46,222.85,29255464
2022-05-01,GOOGL,221.29,216.86,225.72,223.09,70879029
2022-05-02,GOOGL,211.77,207.53,216.0,213.85,64369256
